-9.39 0.0133427 -4.38818e-06 0.0133427 1.6012 -13.8349 13.9272 -9.39 0
-9.38 0.0133484 -2.225e-06 0.0133484 1.6012 -13.8343 13.9267 -9.38 0
-9.37 0.013353 1.24963e-07 0.013353 1.6012 -13.8338 13.9262 -9.37 0
-9.36 0.0133565 2.66172e-06 0.0133565 1.6012 -13.8333 13.9257 -9.36 0
-9.35 0.0133588 5.38527e-06 0.0133588 1.6012 -13.8328 13.9251 -9.35 0
-9.34 0.01336 8.29561e-06 0.01336 1.60119 -13.8322 13.9246 -9.34 0
-9.33 0.0133601 1.13927e-05 0.0133601 1.60119 -13.8317 13.9241 -9.33 0
-9.32 0.013359 1.46767e-05 0.0133591 1.60119 -13.8312 13.9236 -9.32 0
-9.31 0.0133569 1.81474e-05 0.0133569 1.60119 -13.8307 13.9231 -9.31 0
-9.3 0.0133536 2.18049e-05 0.0133536 1.60119 -13.8302 13.9225 -9.3 0
-9.29 0.0133492 2.56492e-05 0.0133493 1.60119 -13.8296 13.922 -9.29 0
-9.28 0.0133437 2.96803e-05 0.0133438 1.60119 -13.8291 13.9215 -9.28 0
-9.27 0.0133371 3.38982e-05 0.0133371 1.60119 -13.8286 13.921 -9.27 0
-9.26 0.0133293 3.83028e-05 0.0133294 1.60119 -13.8281 13.9205 -9.26 0
-9.25 0.0133205 4.28943e-05 0.0133205 1.60119 -13.8276 13.9199 -9.25 0
-9.24 0.0133679 3.84056e-05 0.013368 1.60119 -13.827 13.9194 -9.24 0
-9.23 0.0134185 3.34236e-05 0.0134186 1.60119 -13.8264 13.9188 -9.23 0
-9.22 0.0134679 2.86494e-05 0.0134679 1.60118 -13.8259 13.9183 -9.22 0
-9.21 0.0135161 2.40827e-05 0.0135161 1.60118 -13.8253 13.9177 -9.21 0
-9.2 0.0135631 1.97238e-05 0.0135631 1.60118 -13.8247 13.9172 -9.2 0
-9.19 0.0136089 1.55726e-05 0.0136089 1.60118 -13.8242 13.9166 -9.19 0
-9.18 0.0136534 1.1629e-05 0.0136535 1.60118 -13.8236 13.916 -9.18 0
-9.17 0.0136968 7.89307e-06 0.0136968 1.60118 -13.8231 13.9155 -9.17 0
-9.16 0.013739 4.36484e-06 0.013739 1.60118 -13.8225 13.9149 -9.16 0
-9.15 0.01378 1.04429e-06 0.01378 1.60118 -13.8219 13.9144 -9.15 0
-9.14 0.0138197 -2.06859e-06 0.0138197 1.60117 -13.8214 13.9138 -9.14 0
-9.13 0.0138583 -4.9738e-06 0.0138583 1.60117 -13.8208 13.9132 -9.13 0
-9.12 0.0138956 -7.67133e-06 0.0138956 1.60117 -13.8202 13.9127 -9.12 0
-9.11 0.0139318 -1.01612e-05 0.0139318 1.60117 -13.8197 13.9121 -9.11 0
-9.1 0.0139668 -1.24434e-05 0.0139668 1.60117 -13.8191 13.9116 -9.1 0
-9.09 0.0140005 -1.45179e-05 0.0140005 1.60117 -13.8186 13.911 -9.09 0
-9.08 0.014033 -1.63847e-05 0.014033 1.60117 -13.818 13.9105 -9.08 0
-9.07 0.0140644 -1.80438e-05 0.0140644 1.60117 -13.8174 13.9099 -9.07 0
-9.06 0.0140945 -1.94953e-05 0.0140945 1.60117 -13.8169 13.9093 -9.06 0
-9.05 0.0141234 -2.07391e-05 0.0141235 1.60116 -13.8163 13.9088 -9.05 0
-9.04 0.0141512 -2.17753e-05 0.0141512 1.60116 -13.8157 13.9082 -9.04 0
-9.03 0.0141777 -2.26037e-05 0.0141777 1.60116 -13.8152 13.9077 -9.03 0
-9.02 0.014203 -2.32245e-05 0.014203 1.60116 -13.8146 13.9071 -9.02 0
