 1182.960000     4.513050     0.060434     1.147465 
 1191.785000     4.509608     0.060552     1.140633 
 1200.660000     4.506198     0.060668     1.133761 
 1209.585000     4.502819     0.060784     1.126851 
 1218.560000     4.499471     0.060898     1.119902 
 1227.585000     4.496154     0.061011     1.112914 
 1236.660000     4.492867     0.061122     1.105888 
 1245.785000     4.489610     0.061233     1.098823 
 1254.960000     4.486383     0.061342     1.091719 
 1264.185000     4.483186     0.061450     1.084576 
 1273.460000     4.480019     0.061556     1.077395 
 1282.785000     4.476880     0.061662     1.070175 
 1292.160000     4.473770     0.061766     1.062916 
 1301.585000     4.470689     0.061870     1.055619 
 1311.060000     4.467636     0.061972     1.048283 
 1320.585000     4.464611     0.062073     1.040908 
 1330.160000     4.461614     0.062173     1.033495 
 1339.785000     4.458644     0.062272     1.026042 
 1349.460000     4.455702     0.062370     1.018552 
 1359.185000     4.452787     0.062467     1.011022 
 1368.960000     4.449898     0.062562     1.003454 
 1378.785000     4.447036     0.062657     0.995846 
 1388.660000     4.444200     0.062751     0.988201 
 1398.585000     4.441391     0.062844     0.980516 
 1408.560000     4.438607     0.062935     0.972793 
